hs6_2012,hts8_2012
230649,23064900
230650,23065000
230660,23066000
230690,23069001
230700,23070000
230800,23080010
230800,23080093
230800,23080095
230800,23080098
230910,23091000
230990,23099010
230990,23099022
230990,23099024
230990,23099028
230990,23099042
230990,23099044
230990,23099048
230990,23099060
230990,23099070
230990,23099095
240110,24011021
240110,24011029
240110,24011044
240110,24011048
240110,24011053
240110,24011061
240110,24011063
240110,24011065
240110,24011095
240120,24012005
240120,24012014
240120,24012018
240120,24012023
240120,24012026
240120,24012029
240120,24012031
240120,24012033
240120,24012035
240120,24012057
240120,24012060
240120,24012075
240120,24012083
240120,24012085
240120,24012087
240130,24013003
240130,24013006
240130,24013009
240130,24013013
240130,24013016
240130,24013019
240130,24013023
240130,24013025
240130,24013027
240130,24013033
240130,24013035
240130,24013037
240130,24013070
240210,24021030
240210,24021060
240210,24021080
240220,24022010
240220,24022080
240220,24022090
240290,24029000
240311,24031100
240319,24031920
240319,24031930
240319,24031960
240319,24031990
240391,24039120
240391,24039143
240391,24039145
240391,24039147
240399,24039920
240399,24039930
240399,24039960
240399,24039990
250100,25010000
250200,25020000
250300,25030000
250410,25041010
250410,25041050
250490,25049000
250510,25051010
250510,25051050
250590,25059000
250610,25061000
250620,25062000
250700,25070000
250810,25081000
250830,25083000
250840,25084001
250850,25085000
250860,25086000
250870,25087000
250900,25090010
250900,25090020
251010,25101000
251020,25102000
251110,25111010
251110,25111050
251120,25112000
251200,25120000
251310,25131000
251320,25132010
251320,25132090
251400,25140000
251511,25151100
251512,25151210
251512,25151220
251520,25152000
251611,25161100
251612,25161200
251620,25162010
251620,25162020
251690,25169000
251710,25171000
251720,25172000
251730,25173000
251741,25174100
251749,25174900
251810,25181000
251820,25182000
251830,25183000
251910,25191000
251990,25199010
251990,25199020
251990,25199050
252010,25201000
252020,25202000
252100,25210000
252210,25221000
252220,25222000
252230,25223000
252310,25231000
252321,25232100
252329,25232900
252330,25233000
252390,25239000
252410,25241000
252490,25249000
252510,25251000
252520,25252000
252530,25253000
252610,25261000
252620,25262000
252800,25280000
252910,25291000
252921,25292100
252922,25292200
252930,25293000
253010,25301000
253020,25302010
253020,25302020
253090,25309010
253090,25309020
253090,25309080
260111,26011100
260112,26011200
260120,26012000
260200,26020000
260300,26030000
260400,26040000
260500,26050000
260600,26060000
260700,26070000
260800,26080000
260900,26090000
261000,26100000
261100,26110030
261100,26110060
261210,26121000
261220,26122000
261310,26131000
261390,26139000
261400,26140030
261400,26140060
261510,26151000
261590,26159030
261590,26159060
261610,26161000
261690,26169000
261710,26171000
261790,26179000
261800,26180000
261900,26190030
261900,26190090
262011,26201100
262019,26201930
262019,26201960
262021,26202100
262029,26202900
262030,26203000
262040,26204000
262060,26206010
262060,26206090
262091,26209100
262099,26209910
262099,26209920
262099,26209930
262099,26209950
262099,26209975
262099,26209985
262110,26211000
262190,26219000
270111,27011100
270112,27011200
270119,27011900
270120,27012000
270210,27021000
270220,27022000
270300,27030000
270400,27040000
270500,27050000
270600,27060000
270710,27071000
270720,27072000
270730,27073000
270740,27074000
270750,27075000
270791,27079100
270799,27079910
270799,27079920
270799,27079940
270799,27079951
270799,27079955
270799,27079959
270799,27079990
270810,27081000
270820,27082000
270900,27090010
270900,27090020
271012,27101215
271012,27101218
271012,27101225
271012,27101245
271012,27101290
271019,27101906
271019,27101911
271019,27101916
271019,27101924
271019,27101925
271019,27101926
271019,27101930
271019,27101935
271019,27101940
271019,27101945
271019,27101990
271020,27102005
271020,27102010
271020,27102015
271020,27102025
271091,27109100
271099,27109905
271099,27109910
271099,27109916
271099,27109921
271099,27109931
271099,27109932
271099,27109939
271099,27109945
271099,27109990
271111,27111100
271112,27111200
271113,27111300
271114,27111400
271119,27111900
271121,27112100
271129,27112900
271210,27121000
271220,27122000
271290,27129010
271290,27129020
271311,27131100
271312,27131200
271320,27132000
271390,27139000
271410,27141000
271490,27149000
271500,27150000
271600,27160000
280110,28011000
280120,28012000
280130,28013010
280130,28013020
280200,28020000
280300,28030000
280410,28041000
280421,28042100
280429,28042900
280430,28043000
280440,28044000
280450,28045000
280461,28046100
280469,28046910
280469,28046950
280470,28047000
280480,28048000
280490,28049000
280511,28051100
280512,28051200
280519,28051910
280519,28051920
280519,28051990
280530,28053000
280540,28054000
280610,28061000
280620,28062000
280700,28070000
280800,28080000
280910,28091000
280920,28092000
281000,28100000
281111,28111100
281119,28111910
281119,28111930
281119,28111960
281121,28112100
281122,28112210
281122,28112250
281129,28112910
281129,28112920
281129,28112930
281129,28112950
281210,28121010
281210,28121050
281290,28129000
281310,28131000
281390,28139010
281390,28139020
281390,28139050
281410,28141000
281420,28142000
281511,28151100
281512,28151200
281520,28152000
281530,28153000
281610,28161000
281640,28164010
281640,28164020
281700,28170000
281810,28181010
281810,28181020
281820,28182000
281830,28183000
281910,28191000
281990,28199000
282010,28201000
282090,28209000
282110,28211000
282120,28212000
282200,28220000
282300,28230000
282410,28241000
282490,28249010
282490,28249020
282490,28249050
282510,28251000
282520,28252000
282530,28253000
282540,28254000
282550,28255010
282550,28255020
282550,28255030
282560,28256000
282570,28257000
282580,28258000
282590,28259010
282590,28259015
282590,28259020
282590,28259030
282590,28259075
282590,28259090
282612,28261200
282619,28261910
282619,28261920
282619,28261990
282630,28263000
282690,28269010
282690,28269090
282710,28271000
282720,28272000
282731,28273100
282732,28273200
282735,28273500
282739,28273910
282739,28273925
282739,28273930
282739,28273940
282739,28273945
282739,28273955
282739,28273960
282739,28273965
282739,28273990
282741,28274100
282749,28274910
282749,28274950
282751,28275100
282759,28275925
282759,28275951
282760,28276010
282760,28276020
282760,28276051
282810,28281000
282890,28289000
282911,28291100
282919,28291901
282990,28299005
282990,28299025
282990,28299040
282990,28299061
283010,28301000
283090,28309010
283090,28309015
283090,28309020
283090,28309090
283110,28311010
283110,28311050
283190,28319000
283210,28321000
283220,28322000
283230,28323010
283230,28323050
283311,28331110
283311,28331150
283319,28331900
283321,28332100
283322,28332200
283324,28332400
283325,28332500
283327,28332700
283329,28332910
283329,28332920
283329,28332930
283329,28332940
283329,28332945
283329,28332951
283330,28333000
283340,28334020
283340,28334060
283410,28341010
283410,28341050
283421,28342100
283429,28342905
283429,28342910
283429,28342920
283429,28342951
283510,28351000
283522,28352200
283524,28352400
283525,28352500
283526,28352600
283529,28352910
283529,28352920
283529,28352930
283529,28352951
283531,28353100
283539,28353910
283539,28353950
283620,28362000
283630,28363000
283640,28364010
283640,28364020
283650,28365000
283660,28366000
283691,28369100
283692,28369200
283699,28369910
283699,28369920
283699,28369930
283699,28369940
283699,28369950
283711,28371100
283719,28371901
283720,28372010
283720,28372051
283911,28391100
283919,28391900
283990,28399010
283990,28399050
284011,28401100
284019,28401900
284020,28402000
284030,28403000
284130,28413000
284150,28415010
284150,28415091
284161,28416100
284169,28416900
284170,28417010
284170,28417050
284180,28418000
284190,28419010
284190,28419020
284190,28419030
284190,28419040
284190,28419045
284190,28419050
284210,28421000
284290,28429010
284290,28429090
284310,28431000
284321,28432100
284329,28432901
284330,28433000
284390,28439000
284410,28441010
284410,28441020
284410,28441050
284420,28442000
284430,28443010
284430,28443020
284430,28443050
284440,28444000
284450,28445000
284510,28451000
284590,28459000
284610,28461000
284690,28469020
284690,28469040
284690,28469080
284700,28470000
284800,28480010
284800,28480090
284910,28491000
284920,28492010
284920,28492020
284990,28499010
284990,28499020
284990,28499030
284990,28499050
285000,28500005
285000,28500007
285000,28500010
285000,28500020
285000,28500050
285210,28521010
285210,28521090
285290,28529005
285290,28529090
285300,28530000
290110,29011010
290110,29011030
290110,29011040
290110,29011050
290121,29012100
290122,29012200
290123,29012300
290124,29012410
290124,29012420
290124,29012450
290129,29012910
290129,29012950
290211,29021100
290219,29021900
290220,29022000
290230,29023000
290241,29024100
290242,29024200
290243,29024300
290244,29024400
290250,29025000
290260,29026000
290270,29027000
290290,29029010
290290,29029020
290290,29029030
290290,29029040
290290,29029060
290290,29029090
290311,29031100
290312,29031200
290313,29031300
290314,29031400
290315,29031500
290319,29031905
290319,29031910
290319,29031930
290319,29031960
290321,29032100
290322,29032200
290323,29032300
290329,29032900
290331,29033100
290339,29033915
290339,29033920
290371,29037100
290372,29037200
290373,29037300
290374,29037400
290375,29037500
290376,29037600
290377,29037700
290378,29037800
290379,29037910
290379,29037990
290381,29038100
290382,29038200
290389,29038905
290389,29038911
290389,29038915
290389,29038920
290389,29038930
290389,29038940
290389,29038960
290389,29038970
290391,29039110
290391,29039120
290391,29039130
290392,29039200
290399,29039905
290399,29039908
290399,29039910
290399,29039915
290399,29039920
290399,29039923
290399,29039927
290399,29039930
290399,29039980
290410,29041004
290410,29041008
290410,29041010
290410,29041015
290410,29041032
290410,29041037
290410,29041050
290420,29042010
290420,29042015
290420,29042020
290420,29042030
290420,29042035
290420,29042040
290420,29042045
290420,29042050
290490,29049004
290490,29049008
290490,29049015
290490,29049020
290490,29049030
290490,29049035
290490,29049040
290490,29049047
290490,29049050
290511,29051110
290511,29051120
290512,29051200
290513,29051300
290514,29051410
290514,29051450
290516,29051600
290517,29051700
290519,29051910
290519,29051990
290522,29052210
290522,29052220
